id,name,slug,url,created_at,updated_at,summary,storyline,collection,franchise,franchises,hypes,follows,rating,aggregated_rating,aggregated_rating_count,total_rating,total_rating_count,rating_count,parent_game,version_parent,version_title,similar_games,tags,game_engines,category,player_perspectives,game_modes,keywords,themes,genres,expansions,dlcs,bundles,standalone_expansions,first_release_date,status,platforms,release_dates,alternative_names,screenshots,videos,cover,websites,external_games,multiplayer_modes,involved_companies,age_ratings,artworks,checksum,remakes,remasters,expanded_games,ports,forks,language_supports,game_localizations,collections
270864,3D Puzzle: Building,3d-puzzle-building,https://www.igdb.com/games/3d-puzzle-building,2023-10-10 05:29:01,2023-10-19 03:01:35,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,,,,,,"{1162225,1162227,1162230,1162233,1162236}",,336228,{587928},"{2749494,2752668}",,,,{119777},dc4b7fd5-a8d3-dc83-af37-1ba241f781a5,,,,,,"{814145,821788,821789,821790,821791,821792,821793,821794,821795,821796,821797,821798,821799,821800,821801,821802,821803,821804,821805,821806,821807,821808,821809,821810,821811}",,
200970,3D Puzzle: Castle,3d-puzzle-castle,https://www.igdb.com/games/3d-puzzle-castle,2022-05-12 11:43:55,2023-08-06 08:16:27,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,26574,35994,36269,36553,65827,78550,79134,109339,111130}","{1,268435469,268435471,268435487,268435488}",,0,,,,{1},"{13,15,31,32}",,,,,2022-05-19 00:00:00,,"{3,6,14}","{452536,452537,452538}",,"{792168,792169,792170,792171,792172,792173}",,249289,"{282923,491373}","{2439011,2439024}",,,,{76213},f50abad4-db99-2aa1-dfef-100bfc396f94,,,,,,"{356581,356584,356586,356587,356589,356590,356591,356592,356593,356594,356595,356597,356598,356600,356605,356609,356612,356614,356616,356618,356620,356622,356623,356629,356631}",,
312478,3D Puzzle: Courtyard,3d-puzzle-courtyard,https://www.igdb.com/games/3d-puzzle-courtyard,2024-08-05 00:45:40,2024-08-15 18:53:11,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,1,,,,,,,,,,,"{25311,25646,26574,35994,36553,55190,78550,79134,109129,109339}","{1,268435465,268435469,268435471,268435487,268435488}",,0,{1},{1},,{1},"{9,13,15,31,32}",,,,,2024-08-18 00:00:00,,"{3,6,14}","{625714,625715,625716}",,"{1376901,1376902,1376903,1376904,1376905}",,402845,{660713},"{2936640,2936836}",,,,{143631},c9789fb8-fec5-a655-e33e-c26fe4f1421f,,,,,,"{1064988,1066424,1066425,1066426,1066427,1066428,1066429,1066430,1066431,1066432,1066433,1066434,1066435,1066437,1066439,1066440,1066441,1066442,1066443,1066444,1066445,1066446,1066447,1066448,1066449}",,
253424,3D Puzzle: Desert Wind,3d-puzzle-desert-wind,https://www.igdb.com/games/3d-puzzle-desert-wind,2023-06-16 05:42:24,2023-08-15 16:36:26,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2023-07-05 00:00:00,,"{3,6,14}","{488404,488405,488406}",,"{1071699,1071700,1071701,1071702,1071703}",,314217,{558736},"{2713621,2715194}",,,,{109981},d55e8fdf-1532-244e-5255-be8c578c7d59,,,,,,"{711690,721683,721684,721685,721686,721687,721688,721689,721690,721691,721692,721693,721694,721695,721696,721697,721698,721699,721700,721701,721702,721703,721704,721705,721706}",,
312479,3D Puzzle: Deserted Village,3d-puzzle-deserted-village,https://www.igdb.com/games/3d-puzzle-deserted-village,2024-08-05 00:45:41,2024-08-17 03:16:02,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435468,268435469,268435470,268435471,268435487,268435488}",,0,{1},{1},,{1},"{12,13,14,15,31,32}",,,,,2024-08-15 00:00:00,,"{3,6,14}","{630786,630787,630788}",,"{1376909,1376913,1376916,1376918,1376920}",,403505,"{660715,664884}","{2934701,2936827}",,,,{143633},9d9e7217-1f60-d06a-2b6f-4eac1807ad53,,,,,,"{1064991,1071414,1071417,1071420,1071424,1071428,1071432,1071436,1071437,1071438,1071439,1071440,1071441,1071442,1071443,1071444,1071445,1071446,1071447,1071448,1071449,1071450,1071451,1071452,1071453,1071454}",,
283076,3D Puzzle: Factory,3d-puzzle-factory,https://www.igdb.com/games/3d-puzzle-factory,2024-01-18 09:37:14,2024-05-23 02:10:07,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2024-01-22 00:00:00,,"{6,14}","{596642,596643}",,"{1220382,1220385,1220389,1220392,1220395}",,356737,{608380},"{2874920,2881477}",,,,{126047},9d4d566d-b9e0-60d3-5c69-9ebc2a5a48c7,,,,,,"{881561,881562,881563,881564,881565,881566,881567,881568,881569,881570,881571,881572,881573,881574,881575,881576,881577,881578,881579,881580,881581,881582,881583,881584,881585,881586}",,
197877,3D Puzzle: Farm House,3d-puzzle-farm-house,https://www.igdb.com/games/3d-puzzle-farm-house,2022-04-14 17:43:05,2023-08-06 11:08:53,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,25646,35994,37419,79134,87975,96217,106987,111130,113895}","{1,268435469,268435487,268435488}",,0,,{1},,{1},"{13,31,32}",,,,,2022-04-22 00:00:00,,"{3,6,14}","{462176,462177,462178}",,"{777989,777991,777992,777994,777995}",,249290,"{276835,489190}","{2416832,2416843}",,,,{74529},9e2f3eb9-b958-289f-64bb-1df4758a3050,,,,,,"{565406,565407,565408,565409,565410,565411,565412,565413,565414,565415,565416,565417,565418,565419,565420,565421,565422,565423,565424,565425,565426,565427,565428,565429,565430}",,
253426,3D Puzzle: Farming,3d-puzzle-farming,https://www.igdb.com/games/3d-puzzle-farming,2023-06-16 05:42:27,2023-09-16 10:18:28,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2023-06-22 00:00:00,,"{3,6,14}","{486004,486005,486006}",,"{1071706,1071708,1071710,1071712,1071713}",,314218,{558738},"{2713616,2715206}",,,,{109983},d448cdbb-0703-6c41-feae-e6b50777f48d,,,,,,"{711692,715829,715830,715831,715832,715833,715834,715835,715836,715837,715838,715839,715840,715841,715842,715843,715844,715845,715846,715847,715848,715849,715850,715851,715852}",,
274644,3D Puzzle: Farming 2,3d-puzzle-farming-2,https://www.igdb.com/games/3d-puzzle-farming-2,2023-10-31 09:59:00,2024-08-11 22:00:24,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,1,,,,,,,,,,,"{25311,26145,26574,28182,35994,79134,96217,103232,106987,109339}","{1,268435466,268435468,268435469,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,15,31,32}",,,,,,,,,,"{1179964,1179966,1179968,1179970,1179972}",,340938,{593174},"{2857960,2858241}",,,,{121764},83bac847-c892-7140-eaf9-7569bbb32a0e,,,,,,"{831759,839468,839469,839470,839471,839472,839473,839474,839475,839476,839477,839478,839479,839480,839481,839482,839483,839484,839485,839486,839487,839488,839489,839490,839491,839492}",,
309716,3D Puzzle: Flooded Grounds,3d-puzzle-flooded-grounds,https://www.igdb.com/games/3d-puzzle-flooded-grounds,2024-07-24 06:32:37,2024-08-16 01:04:28,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,79134,96217,103232,106987,109339}","{1,268435466,268435468,268435469,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,15,31,32}",,,,,2024-07-23 00:00:00,,"{3,6,14}","{630065,630066,630067}",,"{1360618,1360619,1360620,1360621,1360622}",,399119,"{656321,664404}","{2930896,2932809}",,,,{141771},b304e195-e1c6-6e35-24f4-02d00252641e,,,,,,"{1044479,1044480,1044481,1044482,1044483,1044484,1044485,1044486,1044487,1044488,1044489,1044490,1044491,1044492,1044493,1044494,1044495,1044496,1044497,1044498,1044499,1044500,1044501,1044502,1044503,1044504,1044505,1044506,1044507,1044508,1044509,1044510,1044511,1044512,1044513,1044514,1044515,1044516,1044517,1044518,1044519,1044520,1044521,1044522,1044523,1044524,1044525,1044526,1044527,1044528,1044529,1044530,1044531,1044532,1044533,1044534,1044535,1044536,1044537,1044538,1044539,1044540,1044541,1044542,1044543,1044544,1044545,1044546,1044547,1044548,1044549,1044550,1044551,1044552,1044553,1044554,1044555,1044556}",,
308948,3D Puzzle: Hangar,3d-puzzle-hangar,https://www.igdb.com/games/3d-puzzle-hangar,2024-07-18 07:01:12,2024-07-21 10:23:29,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2024-07-18 00:00:00,,"{3,6,14}","{620191,620192,620193}",,"{1356441,1356444,1356446,1356449,1356451}",,397980,"{654156,655056}","{2926882,2930785}",,,,{141194},bf40ef70-f002-49eb-b095-05f960505b2e,,,,,,"{1039174,1039175,1039176,1039177,1039178,1039179,1039180,1039181,1039182,1039183,1039184,1039185,1039186,1039187,1039188,1039189,1039190,1039191,1039192,1039193,1039194,1039195,1039196,1039197,1039198,1039199,1039200,1039201,1039202,1039203,1039204,1039205,1039206,1039207,1039208,1039209,1039210,1039211,1039212,1039213,1039214,1039215,1039216,1039217,1039218,1039219,1039220,1039221,1039222,1039223,1039224,1039225,1039226,1039227,1039228,1039229,1039230,1039231,1039232,1039233,1039234,1039235,1039236,1039237,1039238,1039239,1039240,1039241,1039242,1039243,1039244,1039245,1039246,1039247,1039248,1039249,1039250,1039251}",,
270863,3D Puzzle: Harbor,3d-puzzle-harbor,https://www.igdb.com/games/3d-puzzle-harbor,2023-10-10 05:29:00,2023-10-19 03:04:28,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26574,28182,28309,35994,80916,96217,106987,113360,113402}","{1,268435466,268435468,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,14,15,31,32}",,,,,,,,,,"{1162224,1162226,1162229,1162232,1162234}",,336227,{587926},"{2749528,2752671}",,,,{119776},8116c00a-2540-1bdc-ef40-aa81a67e4b9b,,,,,,"{814143,821759,821760,821761,821762,821763,821764,821765,821766,821767,821768,821769,821770,821771,821772,821773,821774,821775,821776,821777,821778,821779,821780,821781,821782}",,
301045,3D Puzzle: Hospital 1,3d-puzzle-hospital-1,https://www.igdb.com/games/3d-puzzle-hospital-1,2024-05-16 08:28:54,2024-07-08 02:49:16,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2024-05-09 00:00:00,,"{3,6,14}","{611970,611971,611972}",,"{1315161,1315162,1315164,1315165,1315167}",,393499,"{636989,650591}","{2910086,2915278}",,,,{136650},a310f727-bcc1-fa25-d2f2-79c6a2cdd754,,,,,,"{991145,991146,991147,991148,991149,991150,991151,991152,991153,991154,991155,991156,991157,991158,991159,991160,991161,991162,991163,991164,991165,991166,991167,991168,991169,991170,991171,991172,991173,991174,991175,991176,991177,991178,991179,991180,991181,991182,991183,991184,991185,991186,991187,991188,991189,991190,991191,991192,991193,991194,991195,991196,991197,991198,991199,991200,991201,991202,991203,991204,991205,991206,991207,991208,991209,991210,991211,991212,991213,991214,991215,991216,991217,991218,991219,991220,991221,991222}",,
301046,3D Puzzle: Hospital 2,3d-puzzle-hospital-2,https://www.igdb.com/games/3d-puzzle-hospital-2,2024-05-16 08:28:55,2024-07-08 02:52:52,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2024-05-27 00:00:00,,"{3,6,14}","{611091,611092,611093}",,"{1315168,1315169,1315172,1315176,1315184}",,393091,"{636990,650058}","{2913629,2915259}",,,,{136651},adb53b93-5908-f300-edf2-6805edd5eac0,,,,,,"{991223,1002749,1002750,1002751,1002752,1002753,1002754,1002755,1002756,1002757,1002758,1002759,1002760,1002761,1002762,1002763,1002764,1002765,1002766,1002767,1002768,1002769,1002770,1002771,1002772,1002773,1002774,1002775,1002776,1002777,1002778,1002779,1002780,1002781,1002782,1002783,1002784,1002785,1002786,1002787,1002788,1002789,1002790,1002791,1002792,1002793,1002794,1002795,1002796,1002797,1002798,1002799,1002800,1002801,1002802,1002803,1002804,1002805,1002806,1002807,1002808,1002809,1002810,1002811,1002812,1002813,1002814,1002815,1002816,1002817,1002818,1002819,1002820,1002821,1002822,1002823,1002824,1002825}",,
301047,3D Puzzle: Hospital 3,3d-puzzle-hospital-3,https://www.igdb.com/games/3d-puzzle-hospital-3,2024-05-16 08:28:57,2024-07-08 02:52:53,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2024-05-27 00:00:00,,"{3,6,14}","{611086,611087,611088}",,"{1315171,1315173,1315178,1315185,1315188,1315191}",,393089,"{636992,650054}","{2913627,2915263}",,,,{136652},34f51ac6-f9d4-2d01-e677-727d473ee528,,,,,,"{991249,1002672,1002673,1002674,1002675,1002676,1002677,1002678,1002679,1002680,1002681,1002682,1002683,1002684,1002685,1002686,1002687,1002688,1002689,1002690,1002691,1002692,1002693,1002694,1002695,1002696,1002697,1002698,1002699,1002700,1002701,1002702,1002703,1002704,1002705,1002706,1002707,1002708,1002709,1002710,1002711,1002712,1002713,1002714,1002715,1002716,1002717,1002718,1002719,1002720,1002721,1002722,1002723,1002724,1002725,1002726,1002727,1002728,1002729,1002730,1002731,1002732,1002733,1002734,1002735,1002736,1002737,1002738,1002739,1002740,1002741,1002742,1002743,1002744,1002745,1002746,1002747,1002748}",,
308950,3D Puzzle: Hospital 4,3d-puzzle-hospital-4,https://www.igdb.com/games/3d-puzzle-hospital-4,2024-07-18 07:01:15,2024-07-26 20:09:38,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,,,{1},"{10,12,13,14,15,31,32}",,,,,2024-06-26 00:00:00,,"{3,6,14}","{620444,620445,620446}",{155293},"{1356437,1356439,1356442,1356445,1356448}",,397979,"{654154,655280}","{2924429,2930776}",,,,{141192},c907edfb-6d08-5533-a239-e6c53c3f36f8,,,,,,"{1039095,1039096,1039097,1039098,1039099,1039100,1039101,1039102,1039103,1039104,1039105,1039106,1039107,1039108,1039109,1039110,1039111,1039112,1039113,1039114,1039115,1039116,1039118,1039119,1039120,1039121,1039122,1039123,1039124,1039125,1039126,1039127,1039128,1039129,1039130,1039131,1039132,1039133,1039134,1039135,1039136,1039137,1039138,1039139,1039140,1039141,1039142,1039143,1039144,1039145,1039146,1039147,1039148,1039149,1039150,1039151,1039152,1039153,1039154,1039155,1039156,1039157,1039158,1039159,1039160,1039161,1039162,1039163,1039164,1039165,1039166,1039167,1039168,1039169,1039170,1039171,1039172,1039173}",,
204259,3D Puzzle: Japan,3d-puzzle-japan,https://www.igdb.com/games/3d-puzzle-japan,2022-06-09 07:03:49,2023-06-05 12:03:23,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{11423,17130,21564,25311,26574,33153,35994,36553,51945,79134}","{1,268435469,268435471,268435487,268435488,536871162,536872070,536872205,536874916,536875046,536875063}",,0,,{1},"{250,1158,1293,4004,4134,4151}",{1},"{13,15,31,32}",,,,,2022-06-12 00:00:00,,"{6,14}","{434215,434216}",,"{808722,808723,808724,808725,808726}",,249291,"{288461,493787}","{2447364,2447395}",,,,{78292},924bf3dc-9b8d-49cf-a101-1b3839d500f4,,,,,,"{389448,389449,389450,389451,389452,389453,389454,389455,389456,389457,389458,389459,389460,389461,389463,389464,389465,389466,389467,389469,389471,389473,389474,389477,389479}",,
274624,3D Puzzle: Kingdom in Dark,3d-puzzle-kingdom-in-dark,https://www.igdb.com/games/3d-puzzle-kingdom-in-dark,2023-10-31 09:53:49,2024-04-08 02:13:24,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2023-11-13 00:00:00,,"{3,6,14}","{581174,581175,581176}",,"{1179849,1179850,1179851,1179852,1179853}",,340930,{593148},"{2857962,2858233}",,,,{121755},89be1655-746b-4d6d-add4-94ba2bef2878,,,,,,"{831612,839493,839494,839495,839496,839497,839498,839499,839500,839501,839502,839503,839504,839505,839506,839507,839508,839509,839510,839511,839512,839513,839514,839515,839516,839517}",,
249601,3D Puzzle: Last of City,3d-puzzle-last-of-city,https://www.igdb.com/games/3d-puzzle-last-of-city,2023-05-13 06:19:57,2023-08-15 09:01:07,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,{1},{1},,{1},"{10,12,13,14,15,31,32}",,,,,2023-05-23 00:00:00,,"{3,6,14}","{479602,479603,479604}",,"{1050388,1050391,1050398,1050411,1050419,1050422}",,314219,{551158},"{2703185,2703214}",,,,{107867},e1facc2f-307d-3540-17ae-411b9fd0705e,,,,,,"{691036,691128,691129,691130,691131,691132,691133,691134,691135,691136,691137,691138,691139,691140,691141,691142,691143,691144,691145,691146,691147,691148,691149,691150,691151,701147,701148}",,
253425,3D Puzzle: Medieval Inn,3d-puzzle-medieval-inn,https://www.igdb.com/games/3d-puzzle-medieval-inn,2023-06-16 05:42:25,2023-08-15 16:15:21,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2023-06-22 00:00:00,,"{3,6,14}","{486001,486002,486003}",,"{1071704,1071705,1071707,1071709,1071711}",,314220,{558737},"{2713620,2715205}",,,,{109982},ebb3aeab-aa88-7df0-985c-404ffa0a25ab,,,,,,"{711691,715800,715801,715802,715803,715804,715805,715806,715807,715808,715809,715810,715811,715812,715813,715814,715815,715816,715817,715818,715819,715820,715821,715822,715823}",,
190999,3D Puzzle: Modern House,3d-puzzle-modern-house,https://www.igdb.com/games/3d-puzzle-modern-house,2022-02-03 23:41:25,2023-08-06 19:33:34,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house.",,,,,,,,,,,,,,,,"{25311,26574,35994,36269,36553,65827,78550,79134,109339,111130}","{1,268435469,268435471,268435487,268435488}",,0,,{1},,{1},"{13,15,31,32}",,,,,2022-02-09 00:00:00,,"{3,6,14}","{462179,462180,462181}",{82830},"{735891,735892,735895,735897,735900}",,249292,"{263588,484066}","{2234302,2236476}",,,,{67564},77bd982f-9db9-e0ba-43e4-6f0b38af9076,,,,,,"{568600,568601,568602,568603,568604,568605,568606,568607,568608,568609,568610,568611,568612,568613,568615,568617,568619,568620,568621,568622,568623,568624,568625,568626,568627,568628}",,
288733,3D Puzzle: Old House,3d-puzzle-old-house,https://www.igdb.com/games/3d-puzzle-old-house,2024-02-29 03:59:32,2024-03-11 22:15:35,"Collect a 3D puzzle, transferring things to the right places to create a beautiful house",,,,,,,,,,,,,,,,"{25311,26574,35994,36269,36553,65827,78550,79134,109339,111130}","{1,268435469,268435471,268435487,268435488}",,0,,,,{1},"{13,15,31,32}",,,,,2022-01-26 00:00:00,,"{3,6,14}","{572113,572114,572115}",,"{1250745,1250746,1250747,1250748,1250749,1250750}",,365012,{618059},"{2226471,2892161}",,,,{129538},6023233b-7e0e-d929-6d6c-4d9310b9cae1,,,,,,"{915871,915872,915873,915874,915875,915876,915877,915878,915879,915880,915881,915882,915883,915884,915885,915886,915887,915888,915889,915890,915891,915892,915893,915894,915895,915896}",,
301048,3D Puzzle: Old Sea Port,3d-puzzle-old-sea-port,https://www.igdb.com/games/3d-puzzle-old-sea-port,2024-05-16 08:28:58,2024-10-04 05:03:31,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,{1},{1},,{1},"{10,12,13,14,15,31,32}",,,,,2024-05-22 00:00:00,,"{3,6,14}","{611083,611084,611085}",,"{1315187,1315190,1315192,1315194,1315195}",,393088,"{636993,650053}","{2913628,2915273}",,,,{136653},394bbf72-e1ba-0e0f-6e83-9eb1f3771cfa,,,,,,"{991250,997057,997058,997059,997060,997061,997062,997063,997064,997065,997066,997067,997068,997069,997070,997071,997072,997073,997074,997075,997076,997077,997078,997079,997080,997081,997082,997083,997084,997085,997086,997087,997088,997089,997090,997091,997092,997093,997094,997095,997096,997097,997098,997099,997100,997101,997102,997103,997104,997105,997106,997107,997108,997109,997110,997111,997112,997113,997114,997115,997116,997117,997118,997119,997120,997121,997122,997123,997124,997125,997126,997127,997128,997129,997130,997131,997132,997133}",,
308947,3D Puzzle: OldHospital,3d-puzzle-oldhospital,https://www.igdb.com/games/3d-puzzle-oldhospital,2024-07-18 07:01:11,2024-07-24 19:30:38,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,,,{1},"{10,12,13,14,15,31,32}",,,,,2024-06-26 00:00:00,,"{3,6,14}","{620456,620457,620458}",{155297},"{1356412,1356414,1356417,1356419,1356423}",,397974,"{654149,655284}","{2924194,2930780}",,,,{141187},76ea36a4-6259-3f06-d59a-f0cbbcc4701b,,,,,,"{1038782,1038783,1038784,1038785,1038786,1038787,1038788,1038789,1038790,1038791,1038792,1038793,1038794,1038795,1038796,1038797,1038798,1038799,1038800,1038801,1038802,1038803,1038804,1038805,1038806,1038807,1038808,1038809,1038810,1038811,1038812,1038813,1038814,1038815,1038816,1038817,1038818,1038819,1038820,1038821,1038822,1038823,1038824,1038825,1038826,1038827,1038828,1038829,1038830,1038831,1038832,1038833,1038834,1038835,1038836,1038837,1038838,1038839,1038840,1038841,1038842,1038843,1038844,1038845,1038846,1038847,1038848,1038849,1038850,1038851,1038852,1038853,1038854,1038855,1038856,1038857,1038858,1038859}",,
308946,3D Puzzle: OutPost,3d-puzzle-outpost,https://www.igdb.com/games/3d-puzzle-outpost,2024-07-18 07:01:09,2024-07-26 20:09:34,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,,,{1},"{10,12,13,14,15,31,32}",,,,,2024-06-26 00:00:00,,"{3,6,14}","{620447,620448,620449}",{155294},"{1356413,1356416,1356421,1356425,1356430}",,397973,"{654151,655281}","{2924418,2930781}",,,,{141189},352a937a-653e-a7bd-ae2f-719f45e97fb4,,,,,,"{1038861,1038862,1038863,1038864,1038865,1038866,1038867,1038868,1038869,1038870,1038871,1038872,1038873,1038874,1038875,1038876,1038877,1038878,1038879,1038880,1038881,1038882,1038883,1038884,1038885,1038886,1038887,1038888,1038889,1038890,1038891,1038892,1038893,1038894,1038895,1038896,1038897,1038898,1038899,1038900,1038901,1038902,1038903,1038904,1038905,1038906,1038907,1038908,1038909,1038910,1038911,1038912,1038913,1038914,1038915,1038916,1038917,1038918,1038919,1038920,1038921,1038922,1038923,1038924,1038925,1038926,1038927,1038928,1038929,1038930,1038931,1038932,1038933,1038934,1038935,1038936,1038937,1038938}",,
301037,3D Puzzle: Pirates,3d-puzzle-pirates,https://www.igdb.com/games/3d-puzzle-pirates,2024-05-16 08:27:54,2024-07-08 02:49:16,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{25311,26145,26574,28182,35994,55077,79134,96217,106987,109339}","{1,268435466,268435468,268435469,268435470,268435471,268435487,268435488}",,0,,{1},,{1},"{10,12,13,14,15,31,32}",,,,,2024-05-09 00:00:00,,"{3,6,14}","{611963,611964,611965}",,"{1315123,1315124,1315125,1315126,1315127}",,393498,"{636983,650590}","{2910120,2915280}",,,,{136645},d0d5c290-7599-1447-598a-65ff3b238d22,,,,,,"{991055,991056,991057,991058,991059,991060,991061,991062,991063,991064,991065,991066,991067,991068,991069,991070,991071,991072,991073,991074,991075,991076,991077,991078,991079,991080,991081,991082,991083,991084,991085,991086,991087,991088,991089,991090,991091,991092,991093,991094,991095,991096,991097,991098,991099,991100,991101,991102,991103,991104,991105,991106,991107,991108,991109,991110,991111,991112,991113,991114,991115,991116,991117,991118,991119,991120,991121,991122,991123,991124,991125,991126,991127,991128,991129,991130,991131,991132}",,
311934,3D Puzzle: Pizza Shop 1,3d-puzzle-pizza-shop-1,https://www.igdb.com/games/3d-puzzle-pizza-shop-1,2024-08-01 08:28:48,2024-08-21 05:42:22,"Collect a 3D puzzle, transferring things to the right places to create a beautiful place.",,,,,,,,,,,,,,,,"{20342,24426,25646,28070,55190,60044,89597,95460,95776,113895}","{1,268435465,536871162}",,0,,{1},{250},{1},{9},,,,,2024-08-19 00:00:00,,"{3,6,14}","{632458,632459,632460}",,"{1374194,1374195,1374196,1374197,1374198}",,402078,"{659934,666024}","{2935182,2935669}",,{282883},,{143329},f55fbbd3-25d0-96fb-952e-9f2e35b3e50b,,,,,,"{1061127,1071405,1071406,1071407,1071408,1071409,1071410,1071411,1071412,1071413,1071415,1071416,1071418,1071419,1071421,1071422,1071423,1071425,1071426,1071427,1071429,1071430,1071431,1071433,1071434,1071435}",,
